5.0051 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.0056 	INFO 	Loaded monitor calibration from ['2025_05_21 13:58']
5.8361 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000295F389F610>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000295F389F670>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000295F45A37C0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.8362 	EXP 	window1: backgroundImage = ''
5.8363 	EXP 	window1: backgroundFit = 'none'
5.8441 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8445 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8449 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8454 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8458 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8461 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8465 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8469 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8471 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8472 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8476 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8480 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8490 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8493 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8502 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8541 	DEBUG 	Uploading Texture Font fontname to graphics card
5.8556 	DEBUG 	Upload of Texture Font fontname complete
5.8586 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8595 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8597 	DEBUG 	Uploading Texture Font fontname to graphics card
5.8601 	DEBUG 	Upload of Texture Font fontname complete
5.8611 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.8611 	EXP 	window1: recordFrameIntervals = False
6.0274 	EXP 	window1: recordFrameIntervals = True
6.2120 	EXP 	Screen (0) actual frame rate measured at 59.66Hz
6.2120 	EXP 	window1: recordFrameIntervals = False
6.2176 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2180 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2185 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2196 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2200 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2203 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2207 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2216 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2218 	DEBUG 	Uploading Texture Font fontname to graphics card
6.2223 	DEBUG 	Upload of Texture Font fontname complete
6.2396 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.0099 	INFO 	keyboard.Keyboard is using iohub backend.
8.0099 	INFO 	keyboard.Keyboard is using iohub backend.
8.0099 	INFO 	keyboard.Keyboard is using iohub backend.
8.0099 	INFO 	keyboard.Keyboard is using iohub backend.
8.0099 	EXP 	bayesian_san: status = STARTED
8.1502 	EXP 	Created instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instr_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.1530 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.1616 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1623 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
